,categories,seedwords,words,rseeds
72,leader,"['leader', 'organization', 'enforcer', 'senator', 'corporation']","['agency', 'descendants', 'elected', 'emperor', 'inner_circle', 'cult', 'mercenary', 'pack', 'elite', 'president', 'protectors', 'government', 'recruited', 'citizen', 'tasked', 'bloodline', 'order', 'elders', 'alliance', 'new_leader', 'generals', 'informant', 'platoon', 'rogues', 'parliament', 'senate', 'division', 'brotherhood', 'enforcer', 'cabal', 'heirs', 'province', 'commander', 'mafia', 'advisor', 'senator', 'mercenaries', 'coalition', 'politician', 'empire', 'allies', 'knights', 'dictator', 'chief', 'legion', 'commanders', 'leadership', 'army', 'guardians', 'coven', 'association', 'corporation', 'founder', 'allied', 'counsel', 'leaders', 'representative', 'opposition', 'nation', 'assassination', 'monarchy', 'council', 'police_force', 'higher_ups', 'associates', 'military', 'chosen', 'advisors', 'governor', 'watcher', 'organization', 'tyrant', 'bureau', 'leader', 'personal_guard', 'clan', 'marines', 'armed_forces', 'scholars', 'general', 'templars', 'assassins', 'organisation', 'tribe', 'successor', 'appointed', 'royal_family', 'ambassador']","[22, 10, 75, 43, 82]"
73,independence,"['constitution', 'financial', 'livelihood', 'academically', 'mindset']","['liability', 'merit', 'obtaining', 'investment', 'leadership', 'basis', 'relations', 'association', 'profession', 'contribution', 'corporation', 'constitution', 'ideals', 'termed', 'independence', 'prestige', 'industry', 'financial', 'discrimination', 'political', 'ethics', 'livelihood', 'yog', 'morality', 'occupation', 'dealings', 'affairs', 'limitations', 'diplomacy', 'development', 'experimentation', 'commission', 'warfare', 'resource', 'ownership', 'yagya', 'primarily', 'prejudice', 'necessity', 'equality', 'organisation', 'conduct', 'traditions', 'conformity', 'discretion', 'detrimental', 'academically', 'intellect', 'discipline', 'mindset', 'obligations', 'benefited', 'democracy']","[20, 13, 3, 45, 28]"
74,movement,"['carry', 'move', 'rhythm', 'rhythm', 'dance']","['tune', 'dance', 'waltz', 'swayed', 'move', 'pace', 'steady_rhythm', 'grind', 'music', 'melody', 'rhythm', 'slow', 'faster', 'own', 'groove', 'heartbeat', 'dancing', 'beat', 'moves', 'rythm', 'movements', 'carry', 'rock', 'motion', 'stand', 'steady', 'hips', 'bounce', 'movement', 'swaying', 'moving', 'sway', 'steady_pace']","[30, 3, 10, 10, 2]"
75,body,"['crotch', 'body', 'knees', 'foot', 'bony']","['forearms', 'palms', 'whole_body', 'ankles', 'crotch', 'shins', 'body', 'privates', 'forearm', 'own_hand', 'breast', 'pelvis', 'calves', 'crouch', 'belly', 'upper_body', 'left_knee', 'shoulder_blade', 'shoulders', 'elbow', 'hands', 'toes', 'rib_cage', 'back', 'entire_body', 'right_knee', 'foot', 'upper_thigh', 'thighs', 'lower_body', 'thigh', 'left_leg', 'neck', 'body_weight', 'buttocks', 'right_foot', 'stomach', 'legs', 'arms', 'right_leg', 'knees', 'groin', 'lower_half', 'lower_abdomen', 'bare', 'ground', 'breasts', 'hips', 'sides', 'leg', 'palm', 'knee', 'bum', 'small_body', 'manhood', 'left_foot', 'feet', 'lower_stomach', 'chest', 'torso', 'butt', 'ribcage', 'midsection', 'calf', 'backside', 'shoulder_blades', 'bare_foot', 'abdomen', 'bony', 'bare_skin']","[15, 0, 21, 8, 11]"
76,noise,"['thumping', 'storm', 'obnoxious', 'loudly', 'shrill']","['echoes', 'reverberated', 'static', 'cackling', 'wailing', 'thudding', 'loud', 'siren', 'roar', 'shrill', 'screams', 'crackling', 'roaring', 'howling', 'pounded', 'crashes', 'booming', 'howls', 'gunfire', 'pitched', 'muted', 'roars', 'shouting', 'voices', 'ears', 'deafened', 'loud_noises', 'clamor', 'loud_voices', 'humming', 'cackle', 'low_rumble', 'stomping', 'ragged_breathing', 'loudly', 'gun_fire', 'strange_sound', 'chatter', 'croaking', 'cracking', 'echoed', 'shrieks', 'yells', 'crackle', 'eerily', 'loud_roar', 'banging', 'cacophony', 'screaming', 'resonated', 'gurgling', 'thrashing', 'loud_sound', 'knocking', 'loud_thunder', 'echoing', 'echo', 'chanting', 'loud_sounds', 'screech', 'sound', 'rushing_water', 'harryu2019s_voice', 'growling', 'screeching', 'wails', 'only_noise', 'drumming', 'tapping', 'resounded', 'white_noise', 'faint_sound', 'screeches', 'rumble', 'whistling', 'deafen', 'obnoxious', 'amplified', 'resounding', 'rattling', 'sounds', 'low_hum', 'crashing', 'whirring', 'eardrums', 'thuds', 'deafeningly', 'growls', 'high_pitch', 'stillness', 'thundered', 'deafening', 'buzzing', 'ringing_sound', 'wail', 'muffled', 'heavy_rain', 'heavy_breathing', 'storm', 'raging', 'howling_wind', 'other_sounds', 'reverberating', 'thundering', 'barking', 'own_heartbeat', 'thunder', 'thumps', 'sudden_silence', 'explosions', 'pounding', 'hissing', 'sensitive_ears', 'own_breathing', 'bellowing', 'rumbling', 'noise', 'footfalls', 'shrieking', 'thunderous', 'resonating', 'thumping']","[124, 78, 114, 65, 15]"
77,eating,"['cheese', 'pie', 'flavored', 'food', 'pineapple']","['chicken_sandwich', 'french_toast', 'chocolate_chip_cookies', 'fried_rice', 'muffins', 'cookie_dough', 'chicken_wings', 'roasted_chicken', 'oatmeal', 'blueberry', 'cheesecake', 'cookies', 'veggie', 'sausage', 'grapes', 'yogurt', 'chicken_nuggets', 'sausages', 'omelet', 'pineapple', 'tofu', 'maple_syrup', 'garlic_bread', 'grilled_cheese', 'macaroni', 'flavored', 'gummy_bears', 'fruit_salad', 'ravioli', 'green_beans', 'corn', 'nachos', 'noodles', 'fries', 'pears', 'chips', 'ham_sandwich', 'other_food', 'peaches', 'biscuits', 'cheese_burger', 'pudding', 'toppings', 'gravy', 'peanut_butter', 'crepes', 'fruit', 'chocolate_ice_cream', 'brownie', 'celery', 'mashed_potato', 'tomato_soup', 'roast', 'peppers', 'food', 'sundae', 'chocolate_chips', 'pie', 'strawberries', 'lobster', 'broccoli', 'nutella', 'veggies', 'cheese_pizza', 'vanilla_ice_cream', 'sauce', 'oreos', 'breads', 'chocolate_chip_pancakes', 'beef', 'burgers', 'chocolate_sauce', 'baked_beans', 'cheeses', 'olives', 'stale_bread', 'cream_cheese', 'strawberry_ice_cream', 'turkey', 'pretzels', 'roast_beef', 'marshmellows', 'lasagne', 'sushi', 'soup', 'pastry', 'peanuts', 'casserole', 'spinach', 'pepperoni', 'bagels', 'onion', 'bananas', 'cucumbers', 'pumpkin_pie', 'raisins', 'dumplings', 'waffle', 'mango', 'chicken_salad', 'yoghurt', 'mashed_potatoes', 'mustard', 'lasagna', 'extra_cheese', 'shrimp', 'mash_potatoes', 'eating', 'hamburgers', 'lettuce', 'tomato_sauce', 'pepperoni_pizza', 'hot_dogs', 'curry', 'onions', 'orange_chicken', 'tuna', 'waffles', 'asparagus', 'oats', 'chicken', 'potatoes', 'crackers', 'croissants', 'nacho', 'cakes', 'grilled_chicken', 'cheerios', 'pickles', 'cereals', 'mayo', 'cheese', 'apple_pie', 'rice', 'cabbage', 'chicken_noodle_soup', 'hotdogs', 'steak', 'cheeseburger', 'marshmallows', 'doughnuts', 'scones', 'biscuit', 'cupcakes', 'mayonnaise', 'fried_chicken', 'brownies', 'ketchup', 'omelette', 'watermelon', 'chocolate_cake', 'pork', 'pasta', 'lucky_charms', 'sour_cream', 'seasoning', 'bread', 'serving', 'chocolate_chip', 'donut', 'french_fries', 'hot_dog', 'chili', 'steaks', 'meatballs', 'blueberries', 'salmon', 'meatloaf']","[89, 127, 142, 20, 166]"
78,medieval,"['emperor', 'feudal', 'royal', 'mercenary', 'dragon']","['nymph', 'emperor', 'pirate', 'medieval', 'mercenary', 'wizard', 'elf', 'king', 'slayer', 'mortal', 'feudal', 'magician', 'warrior', 'dragon', 'seer', 'huntress', 'demon', 'royal', 'reaper', 'swordsman', 'fae', 'knight', 'serpent', 'pluto', 'nobleman', 'clan', 'monk', 'faerie', 'rider', 'phoenix', 'sorcerer', 'dwarf', 'shaman', 'neptune', 'sorceress', 'viking', 'guardian', 'mage', 'wielder', 'falcon', 'dragons', 'tribe', 'maiden', 'offspring', 'priestess', 'noble']","[29, 23, 5, 42, 41]"
79,zest,"['adoration', 'zest', 'victory', 'humor', 'curiosity']","['aggression', 'satisfaction', 'cheerfulness', 'optimism', 'disdain', 'mirth', 'happiness', 'good_humor', 'intrigue', 'disappointment', 'discontent', 'curiosity', 'pride', 'enjoyment', 'enthusiasm', 'resentment', 'boldness', 'gratitude', 'adoration', 'contempt', 'recognition', 'eagerness', 'hostility', 'humor', 'dislike', 'admiration', 'determination', 'victory', 'scorn', 'curiousity', 'jealously', 'superiority', 'innocence', 'emotion', 'friendliness', 'humour', 'skepticism', 'cockiness', 'animosity', 'compassion', 'amusement', 'malice', 'defiance', 'arrogance', 'jealousy', 'distrust', 'impatience', 'uncertainty', 'zest', 'protectiveness', 'kindness', 'fondness', 'triumph', 'sincerity', 'desperation', 'fierceness', 'longing', 'smugness', 'vulnerability', 'hopefulness', 'mockery', 'wariness', 'playfulness', 'envy', 'trepidation', 'seriousness', 'apprehension', 'elation', 'mischief']","[39, 30, 17, 22, 60]"
80,confusion,"['confusion', 'hesitant', 'frustrate', 'doubtful', 'appalled']","['confusion', 'understanding', 'accusation', 'astounded', 'fearful', 'sympathetic', 'astonished', 'hopeful', 'disbelieving', 'sceptical', 'confused', 'bewilderment', 'irked', 'aghast', 'stunned', 'shocked', 'wary', 'questioning', 'baffled', 'saddened', 'displeased', 'miffed', 'hostility', 'doubtful', 'unimpressed', 'apprehensive', 'conflicted', 'dismayed', 'unconvinced', 'alarmed', 'irritated', 'perplexed', 'disappointed', 'suspicion', 'frightened', 'apologetic', 'surprised', 'unsure', 'concern', 'uncertain', 'concerned', 'troubled', 'disconcerted', 'frustrate', 'uncertainty', 'amused', 'indifferent', 'distressed', 'reluctant', 'infuriated', 'flabbergasted', 'uneasy', 'offended', 'bewildered', 'incredulous', 'bemused', 'horrified', 'intrigued', 'curious', 'appalled', 'skeptical', 'peeved', 'puzzled', 'unnerved', 'hesitant']","[0, 43, 16, 20, 80]"
81,water,"['wave', 'freshwater', 'steam', 'diving', 'icy']","['thick_fog', 'puffs', 'flames', 'cold_wind', 'surface', 'huge_wave', 'rippled', 'gust', 'small_waves', 'splash', 'rippling', 'crackling', 'particles', 'strong_wind', 'icy_air', 'cool_breeze', 'steam', 'clear_water', 'cold_feeling', 'cool_water', 'open_air', 'seawater', 'sizzled', 'white_smoke', 'black_smoke', 'coldness', 'currents', 'swirl', 'scorching', 'cold_air', 'vapor', 'frigid_air', 'humid_air', 'night_air', 'cooling', 'current', 'lava', 'flood', 'icy_water', 'cascade', 'large_wave', 'icy', 'splashes', 'foam', 'jets', 'tide', 'heat', 'bubbles', 'mist', 'air', 'waves', 'icy_cold', 'harsh_wind', 'icicles', 'icy_wind', 'fog', 'wind', 'salt_water', 'tsunami', 'coolness', 'cold_rush', 'chilly_air', 'flare', 'droplets', 'chilly_breeze', 'gush', 'cool_air', 'fire', 'torrent', 'freezing_air', 'ripples', 'freshwater', 'warm_air', 'smoke', 'black_water', 'ripple', 'gusts', 'freezing_water', 'evaporating', 'wave', 'billowed', 'blue_flames', 'stream', 'streams', 'cold_night_air', 'sea_water', 'diving', 'burst', 'water', 'hot_air', 'ocean_water', 'cold_breeze', 'wisp', 'embers']","[14, 22, 23, 31, 36]"
82,sports,"['coach', 'champ', 'golf', 'equestrian', 'pro']","['opposing_team', 'dance', 'footy', 'pro', 'home_run', 'next_game', 'varsity_team', 'warmups', 'karate', 'kickball', 'tryouts', 'practise', 'golf', 'gymnastics', 'boys_team', 'choreographer', 'volleyball', 'hockey_team', 'rock_paper_scissors', 'basketball', 'netball', 'rugby_team', 'field_hockey', 'dance_team', 'checkers', 'twister', 'volleyball_team', 'coaching', 'point_guard', 'clarinet', 'baseball', 'other_team', 'beach_volleyball', 'basketball_team', 'wide_receiver', 'tryout', 'big_game', 'call_of_duty', 'school_team', 'competitively', 'other_games', 'favorite_team', 'soccer', 'championship_game', 'hockey', 'skateboarding', 'opposite_team', 'paintball', 'swim_team', 'softball', 'champ', 'chess', 'basketball_players', 'dodgeball', 'warm_ups', 'badminton', 'best_player', 'quidditch', 'other_sports', 'footie', 'sport', 'first_game', 'team', 'try_outs', 'baseball_team', 'favorite_sport', 'skating', 'cross_country', 'volley_ball', 'dodge_ball', 'sports', 'track_team', 'cheerleading', 'black_ops', 'good_game', 'coach', 'wrestling', 'new_game', 'archery', 'cod', 'lifeguard', 'captian', 'laser_tag', 'setter', 'mario_kart', 'whole_team', 'team_captain', 'freestyle', 'equestrian', 'softball_team', 'frisbee', 'touchdown', 'other_players', 'sideline', 'coaches', 'school_football_team', 'fun_game', 'air_hockey', 'game', 'monopoly', 'rally', 'practice', 'girls_team', 'rugby', 'striker', 'boxing', 'basket_ball', 'soccer_team', 'cheer', 'championships', 'basketball_game', 'players', 'card_game', 'charades', 'marching_band', 'saxophone', 'scrimmage', 'american_football', 'last_game', 'foot_ball', 'few_rounds', 'football', 'card_games', 'goalie', 'lacrosse', 'soccer_game', 'few_games', 'videogames']","[1, 81, 2, 128, 114]"
83,death,"['devastating', 'grieve', 'devastate', 'tombstone', 'coffin']","['perish', 'tragedy', 'tomb', 'burial', 'widow', 'death', 'afterlife', 'tombstone', 'mourn', 'graveyard', 'cremated', 'feared', 'mourning', 'salvation', 'surely', 'imprisoned', 'gravestone', 'mortal', 'ruin', 'grandfather', 'condemned', 'shrine', 'treasure', 'many_years_ago', 'wept', 'deathbed', 'misfortune', 'grief', 'suffering', 'casket', 'headstone', 'devastating', 'despair', 'grieve', 'ashes', 'mourned', 'loved_one', 'wither', 'grave', 'dead_father', 'dead_mother', 'witness', 'caskets', 'priest', 'passing', 'corpse', 'misery', 'loved_ones', 'grieved', 'death_bed', 'dead_body', 'reborn', 'dead_man', 'soul', 'fear', 'sacrifice', 'lifemate', 'grieving', 'horrors', 'legacy', 'father', 'weep', 'curse', 'perished', 'coffin', 'weeping', 'child', 'destruction', 'dead_person', 'graves', 'newborn', 'beloved', 'dead', 'unborn_child', 'dead_parents', 'kin', 'altar', 'winterfell', 'devastation', 'devastate', 'coffins']","[80, 60, 11, 81, 62]"
84,healing,"['affected', 'toughen', 'tend', 'stabilize', 'sustain']","['overpower', 'resistant', 'adapted', 'repel', 'causes', 'appeal', 'adapt', 'develop', 'sustain', 'alter', 'corrupted', 'contribute', 'evolve', 'affecting', 'neglect', 'allow', 'toughen', 'capability', 'reduce', 'lack', 'effecting', 'harmful', 'resolve', 'endanger', 'susceptible', 'tended', 'mentality', 'perceive', 'withstand', 'produce', 'adapting', 'contend', 'possess', 'immune', 'corrupt', 'perceived', 'hinder', 'influence', 'thrive', 'limit', 'induce', 'affect', 'affects', 'deter', 'infect', 'controlled', 'maintain', 'compensate', 'stabilize', 'attributed', 'benefit', 'isolate', 'tend', 'mindset', 'relying', 'effected', 'healing', 'limited', 'subjected', 'strengthen', 'mental_state', 'effect', 'cure', 'physical', 'dependent', 'evolved', 'retain', 'prone', 'influencing', 'eradicated', 'manifest', 'fuel', 'regenerate', 'combat', 'manipulate', 'fatal', 'rely', 'counteract', 'exploit', 'generate', 'side_effects', 'critical', 'influenced', 'affected']","[12, 49, 24, 17, 25]"
85,legend,"['artifact', 'vampire', 'dragon', 'ageless', 'saga']","['nymph', 'necromancer', 'legend', 'lycan', 'hydra', 'ghoul', 'dark_magic', 'vamp', 'artifact', 'creature', 'wizard', 'beast', 'monster', 'mutation', 'slayer', 'mortal', 'hunter', 'werecat', 'shewolf', 'shifter', 'magician', 'warrior', 'warlock', 'dragon', 'human', 'stag', 'spirit', 'huntress', 'seer', 'demon', 'human_girl', 'reaper', 'fae', 'fledgling', 'serpent', 'panther', 'fairy', 'hybrid', 'true_form', 'lamia', 'chimera', 'avatar', 'animal', 'faerie', 'lion', 'witch', 'phoenix', 'sorcerer', 'titan', 'changeling', 'ageless', 'sorceress', 'guardian', 'mage', 'saga', 'werewolf', 'vampire', 'mutant', 'fox', 'shapeshifter', 'fallen_angel', 'elemental', 'immortal', 'jaguar', 'vampyre']","[46, 20, 67, 45, 2]"
86,heroic,"['vigilante', 'vigilante', 'determined', 'myth', 'classic']","['extraordinary', 'paranormal', 'legend', 'dangerous', 'perfect_example', 'rarity', 'practical', 'miraculous', 'enigmatic', 'villain', 'potential', 'protagonist', 'ultimate', 'reincarnation', 'noble', 'honorable', 'knowledgeable', 'mythical', 'benevolent', 'supernatural_world', 'modern_world', 'rumoured', 'society', 'legends', 'own_right', 'traditional', 'seer', 'heroic', 'wise', 'creations', 'myth', 'sacred', 'admirable', 'flawed', 'philosopher', 'evil', 'gifted', 'representation', 'crafty', 'ordinary_people', 'exceptional', 'supernatural', 'shinigami', 'faerie', 'prime', 'vampire_world', 'determined', 'legendary', 'symbolic', 'poet', 'original', 'mundane', 'classic', 'intelligent', 'greatest', 'vigilante', 'elusive', 'ideal', 'imaginative', 'infamous', 'robin_hood', 'clever', 'spiritual', 'trickery', 'forbidden', 'ruthless', 'the_21st_century', 'worshipper', 'ambitious', 'superhero', 'darker_side', 'psychic', 'dictator', 'corrupt', 'renowned', 'scheme']","[18, 18, 60, 13, 50]"
87,celebration,"['tradition', 'karaoke', 'celebration', 'yearly', 'feast']","['tonight', 'meals', 'dinner', 'fundraiser', 'youth_group', 'morning_meal', 'wedding_party', 'hosting', 'the_new_year', 'preparations', 'this_evening', 'entertainment', 'meal', 'participants', 'house_elves', 'sermon', 'reunion', 'annual', 'revolution', 'guests', 'harvest', 'festival', 'wedding_ceremony', 'retire', 'main_event', 'big_party', 'coronation', 'karaoke', 'festivities', 'celebration', 'first_act', 'auction', 'big_event', 'ceremony', 'evening', 'festivals', 'expedition', 'customary', 'little_party', 'special_dinner', 'yearly', 'church', 'gatherings', 'tournament', 'fellowship', 'new_members', 'feasts', 'special_event', 'christmas_dinner', 'evening_meal', 'memorial', 'wedding', 'celebrated', 'campaign', 'celebrations', 'host', 'committee', 'voyage', 'halloween', 'gathering', 'hosts', 'reaping', 'celebrating', 'charity_event', 'speeches', 'nice_dinner', 'circus', 'ceremonies', 'dinner_party', 'rally', 'banquet', 'hunger_games', 'funerals', 'dining', 'victors', 'thanksgiving', 'champions', 'masquerade_ball', 'celebrate', 'selection', 'first_dance', 'tradition', 'luncheon', 'christmas_party', 'feast', 'dine', 'event', 'honour', 'main_course', 'parade', 'small_party', 'hosted', 'every_year', 'ritual', 'joining', 'supper']","[64, 75, 43, 23, 22]"
